wine_type,winetype_numeric,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
white,2,6.3,0.18,0.36,1.2,0.034,26,111,0.99074,3.16,0.51,11
white,2,6.9,0.29,0.25,12.2,0.04,29,136,0.99552,3.05,0.65,10.4
white,2,7.1,0.39,0.35,12.5,0.044,26,72,0.9941,3.17,0.29,11.6
white,2,6.8,0.16,0.18,1.8,0.046,31,114,0.99226,3.27,0.55,10.8
white,2,6.8,0.27,0.26,16.1,0.049,55,196,0.9984,3.15,0.5,9.3
white,2,6,0.26,0.32,3.5,0.028,29,113,0.9912,3.4,0.71,12.3
white,2,5.9,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5
white,2,6.9,0.26,0.27,4.2,0.031,20,80,0.99089,3.12,0.39,11.5
white,2,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7
white,2,6.9,0.29,0.3,8.2,0.026,35,112,0.99144,3,0.37,12.3
white,2,9.2,0.35,0.39,0.9,0.042,15,61,0.9924,2.96,0.28,10.4
white,2,6.6,0.37,0.47,6.5,0.061,23,150,0.9954,3.14,0.45,9.6
white,2,8.1,0.28,0.4,6.9,0.05,30,97,0.9951,3.26,0.44,10.1
white,2,7,0.24,0.34,1.4,0.031,27,107,0.99,3.06,0.39,11.9
white,2,6.5,0.19,0.32,1.4,0.04,31,132,0.9922,3.36,0.54,10.8
white,2,8.3,0.23,0.43,3.2,0.035,14,101,0.9928,3.15,0.36,11.5
white,2,8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4
white,2,8.5,0.28,0.34,13.8,0.041,32,161,0.9981,3.13,0.4,9.9
white,2,5.9,0.18,0.28,5.1,0.039,50,139,0.99165,3.16,0.44,11.3
white,2,5.3,0.76,0.03,2.7,0.043,27,93,0.9932,3.34,0.38,9.2
white,2,7.6,0.27,0.34,5,0.04,18,56,0.99084,3.06,0.48,12.4
white,2,9.2,0.16,0.49,2,0.044,18,107,0.99514,3.1,0.53,10.2
white,2,6.4,0.42,0.46,8.4,0.05,58,180,0.99495,3.18,0.46,9.7
white,2,6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3
white,2,5.5,0.29,0.3,1.1,0.022,20,110,0.98869,3.34,0.38,12.8
white,2,6.6,0.25,0.3,14.4,0.052,40,183,0.998,3.02,0.5,9.1
white,2,6.8,0.28,0.43,7.6,0.03,30,110,0.99164,3.08,0.59,12.5
white,2,5.4,0.33,0.31,4,0.03,27,108,0.99031,3.3,0.43,12.2
white,2,6.3,0.26,0.25,7.8,0.058,44,166,0.9961,3.24,0.41,9
white,2,6.3,0.23,0.22,3.75,0.039,37,116,0.9927,3.23,0.5,10.7
white,2,4.8,0.225,0.38,1.2,0.074,47,130,0.99132,3.31,0.4,10.3
white,2,5.7,0.12,0.26,5.5,0.034,21,99,0.99324,3.09,0.57,9.9
white,2,6.6,0.325,0.49,7.7,0.049,53,217,0.996,3.16,0.4,9.3
white,2,6.6,0.19,0.41,8.9,0.046,51,169,0.9954,3.14,0.57,9.8
white,2,6.2,0.36,0.32,4,0.036,44,92,0.98936,3.2,0.5,13.3
white,2,6.2,0.21,0.34,6.6,0.03,36,91,0.9914,3.32,0.45,12.5
white,2,5.6,0.39,0.24,4.7,0.034,27,77,0.9906,3.28,0.36,12.7
white,2,7.1,0.42,0.2,2.8,0.038,28,109,0.98968,3.23,0.47,13.4
white,2,7.3,0.24,0.43,2,0.021,20,69,0.99,3.08,0.56,12.2
white,2,7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2
white,2,6.1,0.16,0.29,6,0.03,29,144,0.99474,3.68,0.46,10.7
white,2,7.2,0.3,0.3,8.7,0.022,14,111,0.99576,3.11,0.61,10.6
white,2,6,0.32,0.12,5.9,0.041,34,190,0.9944,3.16,0.72,10
white,2,6.3,0.18,0.24,3.4,0.053,20,119,0.99373,3.11,0.52,9.2
white,2,7.1,0.3,0.36,6.8,0.055,44.5,234,0.9972,3.49,0.64,10.2
white,2,9.6,0.655,0.21,2,0.039,21,120,0.99188,3,1,12.6
white,2,5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4
white,2,6.7,0.11,0.34,8.8,0.043,41,113,0.9962,3.42,0.4,9.3
white,2,6.1,0.28,0.3,7.75,0.031,33,139,0.99296,3.22,0.46,11
white,2,6.9,0.39,0.22,4.3,0.03,10,102,0.993,3,0.87,11.6
white,2,6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4
white,2,8.1,0.29,0.49,7.1,0.042,22,124,0.9944,3.14,0.41,10.8
white,2,6.2,0.18,0.3,1,0.031,23,73,0.99032,3.23,0.52,11.3
white,2,7.3,0.28,0.54,12.9,0.049,62,162.5,0.9984,3.06,0.45,9.1
white,2,7.9,0.35,0.24,15.6,0.072,44,229,0.99785,3.03,0.59,10.5
white,2,6.8,0.32,0.37,3.4,0.023,19,87,0.9902,3.14,0.53,12.7
white,2,6.3,0.28,0.3,3.1,0.039,24,115,0.9942,3.05,0.43,8.6
white,2,7.1,0.18,0.39,14.5,0.051,48,156,0.99947,3.35,0.78,9.1
white,2,7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9
white,2,6.6,0.15,0.34,5.1,0.055,34,125,0.9942,3.36,0.42,9.6
white,2,6,0.59,0,0.8,0.037,30,95,0.99032,3.1,0.4,10.9
white,2,7.9,0.36,0.53,12.9,0.049,63,139,0.99792,2.94,0.45,9.1
white,2,6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2
white,2,5.4,0.46,0.15,2.1,0.026,29,130,0.98953,3.39,0.77,13.4
white,2,6.2,0.2,0.26,1.1,0.047,42,119,0.99158,3.48,0.6,11
white,2,6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7
white,2,5.9,0.14,0.25,4.5,0.027,34,140,0.9934,3.49,0.51,10.8
white,2,6.2,0.32,0.32,2.2,0.036,15,70,0.9899,3.16,0.48,12.7
white,2,7.6,0.23,0.29,8.6,0.053,65,146,0.9963,3.11,0.32,9.8
white,2,5.9,0.26,0.21,12.5,0.034,36,152,0.9972,3.28,0.43,9.5
white,2,8.2,0.37,0.36,1,0.034,17,93,0.9906,3.04,0.32,11.7
white,2,8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4
white,2,9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5
white,2,7.6,0.16,0.41,1.9,0.047,27,151,0.9937,3.2,0.53,10.1
white,2,6,0.3,0.33,2.1,0.042,31,127,0.98964,3.32,0.42,12.5
white,2,7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4
white,2,6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1
white,2,6.6,0.42,0.13,12.8,0.044,26,158,0.99772,3.24,0.47,9
white,2,6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2
white,2,6.6,0.32,0.24,1.3,0.06,42.5,204,0.99512,3.59,0.51,9.2
white,2,6.5,0.26,0.5,8,0.051,46,197,0.99536,3.18,0.47,9.5
white,2,7.3,0.34,0.39,5.2,0.04,45,163,0.9925,3.3,0.47,12.4
white,2,6.7,0.27,0.33,3.6,0.034,9,45,0.99144,3.08,0.4,10.5
white,2,5.6,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2
white,2,6,0.33,0.2,1.8,0.031,49,159,0.9919,3.41,0.53,11
white,2,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8
white,2,8.3,0.22,0.34,1.1,0.043,20,116,0.9927,3,0.47,10.2
white,2,6.9,0.25,0.3,4.1,0.054,23,116,0.994,2.99,0.38,9.4
white,2,6.4,0.23,0.35,10.3,0.042,54,140,0.9967,3.23,0.47,9.2
white,2,6.3,0.19,0.21,1.8,0.049,35,163,0.9924,3.31,0.5,10.3
white,2,7,0.22,0.28,1.5,0.037,29,115,0.9927,3.11,0.55,10.5
white,2,7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6
white,2,6.8,0.27,0.24,4.6,0.098,36,127,0.99412,3.15,0.49,9.6
white,2,6.7,0.44,0.31,1.9,0.03,41,104,0.99,3.29,0.62,12.6
white,2,5.9,0.5,0.05,2.6,0.054,36,146,0.9948,3.43,0.5,9.2
white,2,6.2,0.2,0.26,1.7,0.093,40,161,0.9924,3.44,0.66,11
white,2,6.3,0.37,0.28,6.3,0.034,45,152,0.9921,3.29,0.46,11.6
white,2,6.4,0.38,0.24,7.2,0.047,41,151,0.99604,3.11,0.6,9.2
white,2,5.6,0.295,0.26,1.1,0.035,40,102,0.99154,3.47,0.56,10.6
white,2,7,0.31,0.52,1.7,0.029,5,61,0.9918,3.07,0.43,10.4
white,2,6.8,0.28,0.36,7,0.043,60,207,0.99556,3.16,0.49,9.6
white,2,6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5
white,2,9.9,0.49,0.23,2.4,0.087,19,115,0.9948,2.77,0.44,9.4
white,2,8.2,0.23,0.37,1.3,0.042,39,117,0.9928,2.99,0.36,10
white,2,6.2,0.33,0.27,4.9,0.036,30,134,0.9927,3.2,0.42,10.4
white,2,7.8,0.2,0.32,5,0.016,31,101,0.99186,2.99,0.39,11
white,2,6.9,0.16,0.37,1.8,0.034,36,95,0.98952,2.93,0.59,12
white,2,6,0.29,0.21,1.3,0.055,42,168,0.9914,3.32,0.43,11.1
white,2,7.8,0.21,0.34,11.9,0.039,55,140,0.9959,3.02,0.31,10.3
white,2,6.4,0.22,0.32,7.2,0.028,15,83,0.993,3.13,0.55,10.9
white,2,6.6,0.19,0.99,1.2,0.122,45,129,0.9936,3.09,0.31,8.7
white,2,5.7,0.4,0.35,5.1,0.026,17,113,0.99052,3.18,0.67,12.4
white,2,6.4,0.15,0.29,1.8,0.044,21,115,0.99166,3.1,0.38,10.2
white,2,6.3,0.37,0.28,6.3,0.034,45,152,0.9921,3.29,0.46,11.6
white,2,6.4,0.35,0.2,5.7,0.034,18,117,0.9944,3.33,0.43,10.1
white,2,6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12
white,2,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5
white,2,5.1,0.23,0.18,1,0.053,13,99,0.98956,3.22,0.39,11.5
white,2,7.4,0.35,0.31,17.95,0.062,42,187,1.0002,3.27,0.64,9.1
white,2,6.9,0.17,0.22,4.6,0.064,55,152,0.9952,3.29,0.37,9.3
white,2,6.8,0.21,0.4,6.3,0.032,40,121,0.99214,3.18,0.53,12
white,2,6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9
white,2,7,0.24,0.36,4.9,0.083,10,133,0.9942,3.33,0.37,10.8
white,2,7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4
white,2,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8
white,2,7.1,0.21,0.28,2.7,0.034,23,111,0.99405,3.35,0.64,10.2
white,2,5.3,0.47,0.1,1.3,0.036,11,74,0.99082,3.48,0.54,11.2
white,2,7,0.15,0.3,13.3,0.049,46,120,0.99704,3.2,0.36,9.5
white,2,6.8,0.32,0.3,1,0.049,22,113,0.99289,3.24,0.61,10.2
white,2,6.7,0.21,0.32,5.4,0.047,29,140,0.995,3.39,0.46,9.7
white,2,7.1,0.13,0.38,1.8,0.046,14,114,0.9925,3.32,0.9,11.7
white,2,7.2,0.23,0.32,8.5,0.058,47,186,0.9956,3.19,0.4,9.9
white,2,7.8,0.32,0.31,1.7,0.036,46,195,0.993,3.03,0.48,10.5
white,2,7.6,0.32,0.58,16.75,0.05,43,163,0.9999,3.15,0.54,9.2
white,2,6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5
white,2,6.2,0.2,0.29,11.8,0.035,21,93,0.99364,3.18,0.34,11.9
white,2,6.6,0.26,0.27,11.8,0.048,28,112,0.99606,2.87,0.49,9.7
white,2,6.7,0.24,0.32,9,0.023,20,109,0.99262,3.34,0.35,12.6
white,2,8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6
white,2,7.5,0.17,0.37,1.5,0.06,18,75,0.9936,3.54,0.88,10.7
white,2,8.3,0.28,0.27,17.5,0.045,48,253,1.00014,3.02,0.56,9.1
white,2,7.5,0.34,0.28,4,0.028,46,100,0.98958,3.2,0.5,13.2
white,2,5.9,0.33,0.32,8.1,0.038,9,34,0.9911,3.22,0.36,12.7
white,2,7.1,0.21,0.3,1.4,0.037,45,143,0.9932,3.13,0.33,9.9
white,2,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2
white,2,7.2,0.32,0.33,1.4,0.029,29,109,0.9902,3.15,0.51,12.8
white,2,7,0.53,0.02,1,0.036,39,107,0.993,3.2,0.32,9
white,2,6.4,0.32,0.5,10.7,0.047,57,206,0.9968,3.08,0.6,9.4
white,2,5.7,0.32,0.18,1.4,0.029,26,104,0.9906,3.44,0.37,11
white,2,6.5,0.29,0.3,9.15,0.051,25,166,0.99339,3.24,0.56,11.35
white,2,5.9,0.24,0.12,1.4,0.035,60,247,0.99358,3.34,0.44,9.6
white,2,6.1,0.32,0.33,10.7,0.036,27,98,0.99521,3.34,0.52,10.2
white,2,6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2
white,2,6.7,0.24,0.26,12.6,0.053,44,182,0.99802,3.42,0.42,9.7
white,2,5.9,0.22,0.3,1.3,0.052,42,86,0.99069,3.31,0.47,11.55
white,2,7.8,0.27,0.34,1.6,0.046,27,154,0.9927,3.05,0.45,10.5
white,2,6.7,0.5,0.38,7.5,0.046,26,175,0.99662,3.32,0.54,9.6
white,2,7.6,0.29,0.42,1.3,0.035,18,86,0.9908,2.99,0.39,11.3
white,2,7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6
white,2,9,0.26,0.34,6.7,0.029,21,162,0.99497,3.08,0.5,10.6
white,2,6,0.22,0.23,5,0.045,10,122,0.99261,2.94,0.63,10
white,2,7.6,0.17,0.36,4.5,0.042,26,102,0.99427,3.09,0.47,9.5
white,2,6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10
white,2,8.5,0.24,0.39,10.4,0.044,20,142,0.9974,3.2,0.53,10
white,2,6.8,0.37,0.28,4,0.03,29,79,0.99,3.23,0.46,12.4
white,2,6.9,0.58,0.58,8.2,0.032,29,169,0.99275,3.28,0.44,12.2
white,2,6.2,0.35,0.04,1.2,0.06,23,108,0.9934,3.26,0.54,9.2
white,2,8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4
white,2,6,0.28,0.35,1.9,0.037,16,120,0.9933,3.16,0.69,10.6
white,2,5.3,0.33,0.3,1.2,0.048,25,119,0.99045,3.32,0.62,11.3
white,2,6.4,0.23,0.35,4.6,0.039,43,147,0.99216,3.18,0.4,11
white,2,6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2
white,2,6.7,0.34,0.3,15.6,0.054,51,196,0.9982,3.19,0.49,9.3
white,2,5.8,0.15,0.32,1.2,0.037,14,119,0.99137,3.19,0.5,10.2
white,2,6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7
white,2,8.2,0.22,0.36,6.8,0.034,12,90,0.9944,3.01,0.38,10.5
white,2,6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9
white,2,7.1,0.21,0.37,2.4,0.026,23,100,0.9903,3.15,0.38,11.4
white,2,7.9,0.37,0.3,2.7,0.029,64,158,0.9916,3.12,0.59,12
white,2,5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7
white,2,8,0.27,0.24,1.2,0.044,20,102,0.9929,3.28,0.42,10.9
white,2,6.3,0.29,0.3,8.1,0.212,60,150,0.9958,3.1,0.4,9.3
white,2,9.2,0.28,0.49,11.8,0.042,29,137,0.998,3.1,0.34,10.1
white,2,6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5
white,2,6.9,0.44,0.27,5,0.038,33,166,0.99124,3.2,0.42,12.2
white,2,6.3,0.3,0.91,8.2,0.034,50,199,0.99394,3.39,0.49,11.7
white,2,5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5
white,2,6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4
white,2,5.7,0.41,0.21,1.9,0.048,30,112,0.99138,3.29,0.55,11.2
white,2,8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8
white,2,6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4
white,2,7,0.24,0.24,1.8,0.047,29,91,0.99251,3.3,0.43,9.9
white,2,8.5,0.19,0.48,1.1,0.026,23,58,0.99184,2.9,0.5,10.5
white,2,5.8,0.25,0.26,13.1,0.051,44,148,0.9972,3.29,0.38,9.3
white,2,5.8,0.27,0.2,14.95,0.044,22,179,0.9962,3.37,0.37,10.2
white,2,8.7,0.3,0.59,1.7,0.046,10,70,0.99373,3.06,0.56,10.8
white,2,6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6
white,2,6.7,0.26,0.26,4,0.079,35.5,216,0.9956,3.31,0.68,9.5
white,2,7.9,0.41,0.37,4.5,0.03,40,114,0.992,3.17,0.54,12.4
white,2,7.2,0.18,0.31,1.1,0.045,20,73,0.9925,3.32,0.4,10.8
white,2,6.3,0.32,0.26,12,0.049,63,170,0.9961,3.14,0.55,9.9
white,2,8.2,0.18,0.28,8.5,0.035,41,140,0.9952,3.04,0.37,10.1
white,2,8,0.33,0.35,10,0.035,22,108,0.99457,3.12,0.36,11.6
white,2,6.6,0.26,0.27,1.5,0.04,19,114,0.99295,3.36,0.62,10.5
white,2,7.4,0.35,0.24,6,0.042,28,123,0.99304,3.14,0.44,11.3
white,2,6.2,0.15,0.27,1.4,0.041,51,117,0.9909,3.28,0.38,11.2
white,2,8.5,0.26,0.21,16.2,0.074,41,197,0.998,3.02,0.5,9.8
white,2,6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7
white,2,6.7,0.54,0.28,5.4,0.06,21,105,0.9949,3.27,0.37,9
white,2,6.8,0.35,0.53,10.1,0.053,37,151,0.9963,3.07,0.4,9.4
white,2,7.5,0.29,0.67,8.1,0.037,53,166,0.9966,2.9,0.41,8.9
white,2,9.8,0.42,0.48,9.85,0.034,5,110,0.9958,2.87,0.29,10
white,2,6,0.42,0.41,12.4,0.032,50,179,0.99622,3.14,0.6,9.7
white,2,6.8,0.37,0.67,1.5,0.175,16,98,0.99244,3.06,0.56,10.3
white,2,5.9,0.3,0.3,2,0.03,38,142,0.98892,3.41,0.41,12.9
white,2,6.3,0.55,0.45,13,0.047,33,182,0.9974,3.2,0.46,9.2
white,2,6.5,0.28,0.34,9.9,0.038,30,133,0.9954,3.11,0.44,9.8
white,2,7.3,0.23,0.27,2.6,0.035,39,120,0.99138,3.04,0.59,11.3
white,2,6.8,0.2,0.25,6.2,0.052,22,106,0.9935,3.09,0.54,10.8
white,2,6.3,0.18,0.22,5.6,0.047,45,147,0.99383,3.09,0.54,10
white,2,6.4,0.16,0.25,1.3,0.047,20,77,0.9933,3.61,0.54,10.2
white,2,7.1,0.33,0.3,3.3,0.034,30,102,0.9912,3.08,0.31,12.3
white,2,7.7,0.28,0.29,4.3,0.051,25,142,0.9939,3.16,0.39,10.2
white,2,7,0.46,0.2,16.7,0.046,50,184,0.99898,3.08,0.56,9.4
white,2,6.8,0.18,0.28,9.8,0.039,29,113,0.99406,3.11,0.45,10.9
white,2,6.5,0.13,0.27,2.6,0.035,32,76,0.9914,3.21,0.76,11.33333333
white,2,7,0.2,0.3,6.1,0.037,31,120,0.9939,3.24,0.51,10.8
white,2,6.5,0.36,0.31,13.55,0.053,20,113,0.99544,3.2,0.56,11
white,2,6.8,0.13,0.39,1.4,0.034,19,102,0.99121,3.23,0.6,11.3
white,2,6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5
white,2,6.9,0.19,0.33,1.6,0.039,27,98,0.9898,3.09,0.46,12.3
white,2,7.1,0.22,0.32,16.9,0.056,49,158,0.9998,3.37,0.38,9.6
white,2,7,0.27,0.74,1.3,0.173,34,121,0.99334,3.04,0.46,9.2
white,2,6.7,0.46,0.21,4,0.034,12,88,0.99016,3.26,0.54,13
white,2,6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9
white,2,6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1
white,2,7,0.35,0.17,1.1,0.049,7,119,0.99297,3.13,0.36,9.7
white,2,4.2,0.17,0.36,1.8,0.029,93,161,0.98999,3.65,0.89,12
white,2,5.7,0.22,0.29,3.5,0.04,27,146,0.98999,3.17,0.36,12.1
white,2,6,0.41,0.05,1.5,0.063,17,120,0.9932,3.21,0.56,9.2
white,2,7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9
white,2,7.6,0.27,0.24,3.8,0.058,19,115,0.9958,3.15,0.45,8.9
white,2,7.1,0.18,0.26,1.3,0.041,20,71,0.9926,3.04,0.74,9.9
white,2,6.6,0.545,0.04,2.5,0.031,48,111,0.9906,3.14,0.32,11.9
white,2,7.2,0.29,0.2,7.7,0.046,51,174,0.99582,3.16,0.52,9.5
white,2,5.2,0.24,0.45,3.8,0.027,21,128,0.992,3.55,0.49,11.2
white,2,6.3,0.41,0.22,7.3,0.035,23,117,0.99172,3.2,0.39,11.94
white,2,5.1,0.305,0.13,1.75,0.036,17,73,0.99,3.4,0.51,12.33333333
white,2,6,0.26,0.5,2.2,0.048,59,153,0.9928,3.08,0.61,9.8
white,2,6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1
white,2,5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55
white,2,7.5,0.41,0.23,14.8,0.054,28,174,0.99898,3.18,0.49,9.7
white,2,6.7,0.23,0.33,1.8,0.036,23,96,0.9925,3.32,0.4,10.8
white,2,7.3,0.41,0.29,1.8,0.032,26,74,0.98889,2.96,0.35,13
white,2,7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6
white,2,7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7
white,2,7.9,0.22,0.49,3.8,0.042,26,105,0.993,3.1,0.39,10.5
white,2,6.8,0.27,0.28,7.8,0.038,26,89,0.9915,3.24,0.34,12.5
white,2,7.2,0.15,0.38,1.2,0.038,18,110,0.9917,3.19,0.43,11.1
white,2,6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4
white,2,6.6,0.32,0.27,10.9,0.041,37,146,0.9963,3.24,0.47,10
white,2,5.3,0.16,0.39,1,0.028,40,101,0.99156,3.57,0.59,10.6
white,2,8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1
white,2,5.6,0.22,0.32,1.2,0.024,29,97,0.98823,3.2,0.46,13.05
white,2,8,0.23,0.37,9.6,0.054,23,159,0.99795,3.32,0.47,9.8
white,2,6.7,0.18,0.19,4.7,0.046,57,161,0.9946,3.32,0.66,10.5
white,2,7.3,0.18,0.29,1,0.036,26,101,0.99,3.09,0.37,11.7
white,2,7.5,0.18,0.45,4.6,0.041,67,158,0.9927,3.01,0.38,10.6
white,2,6.5,0.2,0.5,18.1,0.054,50,221,0.99941,2.94,0.64,8.8
white,2,6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1
white,2,7.4,0.32,0.27,12.9,0.04,60,221,0.99831,3.05,0.66,9.4
white,2,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667
white,2,6.7,0.47,0.34,8.9,0.043,31,172,0.9964,3.22,0.6,9.2
white,2,6.4,0.29,0.21,9.65,0.041,36,119,0.99334,2.99,0.34,10.93333333
white,2,6.2,0.27,0.32,6.3,0.048,47,159,0.99282,3.21,0.6,11
white,2,6.4,0.31,0.39,7.5,0.04,57,213,0.99475,3.32,0.43,10
white,2,6.5,0.3,0.28,11.45,0.041,29,109,0.99418,2.98,0.3,10.9
white,2,6.9,0.31,0.34,1.6,0.032,23,128,0.9917,3.37,0.47,11.7
white,2,7,0.28,0.32,7.75,0.032,30,114,0.99158,3.12,0.64,12.8
white,2,6.4,0.37,0.19,3.5,0.068,18,101,0.9934,3.03,0.38,9
white,2,7,0.14,0.41,0.9,0.037,22,95,0.9914,3.25,0.43,10.9
white,2,6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9
white,2,6.4,0.16,0.31,5.3,0.043,42,157,0.99455,3.35,0.47,10.5
white,2,6.6,0.21,0.34,5.6,0.046,30,140,0.99299,3.22,0.38,11
white,2,7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8
white,2,7.5,0.305,0.4,18.9,0.059,44,170,1,2.99,0.46,9
white,2,6.4,0.31,0.5,5.8,0.038,42,111,0.99189,3.18,0.53,11.9
white,2,6.8,0.31,0.42,6.9,0.046,50,173,0.9958,3.19,0.46,9
white,2,7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4
white,2,9.8,0.31,0.49,15.4,0.046,13,119,1.0004,3.18,0.45,9.5
white,2,7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9
white,2,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2
white,2,6.8,0.22,0.35,5.5,0.043,21,114,0.9938,3.3,0.53,10.7
white,2,5.8,0.29,0.33,3.7,0.029,30,88,0.98994,3.25,0.42,12.3
white,2,5.9,0.435,0.16,6.4,0.031,21,134,0.99151,3.24,0.46,12.2
white,2,6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8
white,2,6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5
white,2,6.5,0.24,0.19,1.2,0.041,30,111,0.99254,2.99,0.46,9.4
white,2,6.8,0.19,0.32,7.05,0.019,54,188,0.9935,3.25,0.37,11.1
white,2,6.6,0.23,0.18,8.5,0.044,59,188,0.99558,3.16,0.49,9.5
white,2,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9
white,2,6.6,0.22,0.53,15.1,0.052,22,136,0.9986,2.94,0.35,9.4
white,2,6.2,0.53,0.02,0.9,0.035,6,81,0.99234,3.24,0.35,9.5
white,2,8.2,0.24,0.3,2.3,0.05,23,106,0.99397,2.98,0.5,10
white,2,6.8,0.27,0.37,8.2,0.055,52,192,0.99586,3.11,0.52,9.5
white,2,8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9
white,2,6,0.35,0.46,0.9,0.033,9,65,0.98934,3.24,0.35,12.1
white,2,6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3
white,2,7,0.32,0.34,1.3,0.042,20,69,0.9912,3.31,0.65,12
white,2,6.5,0.18,0.31,1.7,0.044,30,127,0.9928,3.49,0.5,10.2
white,2,5.7,0.2,0.3,2.5,0.046,38,125,0.99276,3.34,0.5,9.9
white,2,7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6
white,2,7.5,0.27,0.31,17.7,0.051,33,173,0.999,3.09,0.64,10.2
white,2,10.3,0.17,0.47,1.4,0.037,5,33,0.9939,2.89,0.28,9.6
